directed_id,original_edge_id,nvdb_id,name,geometry,is_reverse
1990,822,1962375,Ursviksvägen,"LINESTRING (17.972010401357164 59.37444545958042, 17.97200924486635 59.374429634748125, 17.972008100510564 59.374294071980266, 17.972006800960504 59.374191733771895, 17.971994425759824 59.374100458163866, 17.97196813316578 59.373981346903584, 17.97191241526338 59.37386080378523, 17.971829685094516 59.373725959812184, 17.97170581882719 59.37358986101238, 17.97153493112891 59.3734436015815, 17.971368244212016 59.37333184205672, 17.971178269574324 59.37322317412843, 17.970999304940594 59.37313829238628, 17.970826255464928 59.37307210114004, 17.970644029916468 59.37301311883316, 17.970459816648184 59.372956365158494, 17.970264269035567 59.372906303429524, 17.970064881149238 59.372863661437634, 17.96985163643599 59.37282967379682, 17.9696270589692 59.372803204623466, 17.96944421696353 59.37278725937601, 17.969253444964064 59.37278150483606, 17.969083144783493 59.3727795071154, 17.96885206816444 59.37278663028343, 17.96853284905713 59.37281008390883, 17.968276815411716 59.372837471548586, 17.967720876724183 59.37291631098526, 17.96721436962933 59.37298376988155, 17.96691587673059 59.37301452952151, 17.96677457557712 59.373024619755846, 17.96658623333165 59.37303297679491, 17.96637254673356 59.37303682427548, 17.966312542173785 59.37303542567381)",true
1991,823,668612,Spinnerigatan,"LINESTRING (17.962726805882866 59.36158825131938, 17.962671383837534 59.361560675424315)",true
1992,824,668613,Spinnerigatan,"LINESTRING (17.963696264720888 59.36234192731744, 17.963010185384455 59.361774574785215, 17.962928373557347 59.36171184400389, 17.962822396414833 59.361635815252335, 17.962726805882866 59.36158825131938)",true
1993,826,717690,Esplanaden,"LINESTRING (17.964069013929116 59.36311024727745, 17.965213322177387 59.36275071367129, 17.96529734693585 59.36272469897286)",true
1994,827,1869034,Vegagatan,"LINESTRING (17.96438113192358 59.36511281914975, 17.964760781899436 59.36499225861762, 17.965305075836334 59.36482138246538, 17.966057644594116 59.36457749820912, 17.96696382604913 59.36429471700817, 17.967070845593696 59.36426198013913, 17.9671318033525 59.364235961951934, 17.967164948948394 59.364209552519995, 17.967171911733136 59.36419737082628)",true
1995,828,717689,Esplanaden,"LINESTRING (17.96529734693585 59.36272469897286, 17.965437233055162 59.362681388578494)",true
1996,829,545283,Landsvägen,"LINESTRING (17.965331462364592 59.36132178835371, 17.965443035912312 59.36135097893883, 17.96559719038566 59.36138644314925, 17.965781894367947 59.3614228294426, 17.96595977598114 59.361449818701, 17.96616426791488 59.361473739933984)",true
1997,830,1868937,Esplanaden,"LINESTRING (17.96593769371792 59.363114333813805, 17.965667847132263 59.3628901490182)",true
1998,831,1868938,Esplanaden,"LINESTRING (17.965946889300827 59.363121972856725, 17.96593769371792 59.363114333813805)",true
1999,832,1868939,Esplanaden,"LINESTRING (17.96663192167961 59.36368557687696, 17.96616435322889 59.363302635324146, 17.965946889300827 59.363121972856725)",true
2000,833,545282,Landsvägen,"LINESTRING (17.96616426791488 59.361473739933984, 17.966472717625376 59.36149162833283, 17.966593968773925 59.361493756691004, 17.966855086078112 59.361489259338825, 17.967276776798446 59.36145847899287, 17.967488064794175 59.361440099387096)",true
2001,834,1869033,Esplanaden,"LINESTRING (17.967171911733136 59.36419737082628, 17.967183823067995 59.36417654882201, 17.967183181494725 59.3641476466988, 17.96716317730975 59.364116336850984, 17.966978022533887 59.3639659670249, 17.96663192167961 59.36368557687696)",true
2002,835,1868936,Sturegatan,"LINESTRING (17.96818933189146 59.36318089852149, 17.96663192167961 59.36368557687696)",true
2003,837,1869035,Vegagatan,"LINESTRING (17.964366200627072 59.36511756005675, 17.96438113192358 59.36511281914975)",true
2004,838,1869036,Vegagatan,"LINESTRING (17.96350839805596 59.365389954431656, 17.964366200627072 59.36511756005675)",true
2005,839,1869037,Sturegatan,"LINESTRING (17.964649783793647 59.36436159950646, 17.964650807070687 59.36435134126497, 17.964676046190856 59.36432669386647, 17.964726046986392 59.36430520337151, 17.965135034747107 59.3641672208643, 17.965952053216615 59.36391225576447, 17.96663192167961 59.36368557687696)",true
2006,840,1869038,Skolgatan,"LINESTRING (17.96488958775912 59.364596041682645, 17.964691865419578 59.36443168497569, 17.964660461162886 59.364406277253714, 17.96464813265558 59.36437837783729, 17.964649783793647 59.36436159950646)",true
2007,845,1873412,Humblegatan,"LINESTRING (17.96588511117999 59.36075641128909, 17.966255083009678 59.36047452210191, 17.966617344983597 59.3601886647544, 17.967398846761924 59.35957871715929, 17.96746614488066 59.3595264501535)",true
2008,846,1873718,Hamngatan,"LINESTRING (17.96404247830311 59.35850906962199, 17.963934209148295 59.35861243508347, 17.963700071516403 59.35885268806367, 17.96344315064977 59.359122743779274, 17.96282633390893 59.35978273946437, 17.962101673741234 59.360506574818416)",true
2009,847,1875966,Brunnsgatan,"LINESTRING (17.968047002490543 59.363066919290894, 17.96818933189146 59.36318089852149)",true
2010,848,1875967,Brunnsgatan,"LINESTRING (17.96738536987749 59.36253705938887, 17.968047002490543 59.363066919290894)",true
2011,849,1876156,Esplanaden,"LINESTRING (17.965437233055162 59.362681388578494, 17.964756458393893 59.36213332374558)",true
2012,850,1876157,Järnvägsgatan,"LINESTRING (17.96576213660987 59.362857489881954, 17.966162939256503 59.36271866297443, 17.966928894815904 59.362485754503496, 17.96794042567732 59.36216098410106, 17.96881401217206 59.361878949027165)",true
2013,851,1876158,Järnvägsgatan,"LINESTRING (17.965725332227198 59.362870238246465, 17.96576213660987 59.362857489881954)",true
2014,852,1876159,Järnvägsgatan,"LINESTRING (17.965667847132263 59.3628901490182, 17.965725332227198 59.362870238246465)",true
2015,853,1877437,Esplanaden,"LINESTRING (17.964699297594095 59.362074786792355, 17.963922107234122 59.36145104008755, 17.963703873093774 59.361269401457044, 17.963616068658677 59.36120093058811)",true
2016,854,1877438,Esplanaden,"LINESTRING (17.964756458393893 59.36213332374558, 17.964699297594095 59.362074786792355)",true
2017,855,663731,Östra Madenvägen,"LINESTRING (17.966550914278425 59.37842419906276, 17.966887821037545 59.37840685438005)",true
2018,856,663730,Östra Madenvägen,"LINESTRING (17.966887821037545 59.37840685438005, 17.966969261071295 59.378400103626156, 17.967192436273017 59.3783801166589)",true
2019,857,1853960,Rissneleden,"LINESTRING (17.96944061617363 59.37666234407682, 17.969532877545586 59.37689448767206)",true
2020,858,1853971,Lötsjövägen,"LINESTRING (17.968142483768172 59.37608597701211, 17.96820856263764 59.37620146920438, 17.96853932869321 59.37679337064267)",true
2021,859,1854000,Skolgången,"LINESTRING (17.966461556287157 59.376330339422154, 17.968142483768172 59.37608597701211)",true
2022,860,484350,Hamngatan,"LINESTRING (17.964671715468846 59.3586511653261, 17.96457514355186 59.3585761551647, 17.964546212899027 59.35855885941607, 17.964501481149224 59.35853797828763, 17.964471614132258 59.358526086394455, 17.96443251922307 59.35851332609746, 17.96412815541121 59.35843059674488)",true
2023,861,970605,,"LINESTRING (17.967514522881395 59.39347954811712, 17.96747795463973 59.393530549459726, 17.967201367874146 59.39375801312757, 17.96702525298677 59.393919363382324)",true
2024,862,970606,,"LINESTRING (17.967616137251984 59.39333782931415, 17.967514522881395 59.39347954811712)",true
2025,863,656454,Odlingsgatan,"LINESTRING (17.970647762437533 59.37749621527916, 17.97068043414491 59.37749264919601, 17.970722359006942 59.37748997751585, 17.970805224537788 59.37748566296744)",true
2026,864,656455,Odlingsgatan,"LINESTRING (17.969268594910712 59.37769457585487, 17.970647762437533 59.37749621527916)",true
2027,865,487624,Odlingsgatan,"LINESTRING (17.966887821037545 59.37840685438005, 17.966859600923524 59.37833100848727, 17.966767606463886 59.37816542484312, 17.96675369955714 59.37811269745968, 17.96676770478617 59.37807850183759, 17.966865472998258 59.37805144879037, 17.967086122798296 59.37801730372259, 17.968340236004806 59.37782808627253, 17.969268594910712 59.37769457585487)",true
2028,866,662707,Östra Madenvägen,"LINESTRING (17.967192436273017 59.3783801166589, 17.967811270428726 59.37832390437325)",true
2029,867,1867222,Tornstigen,"LINESTRING (17.967494791704784 59.366119928324046, 17.96744402303238 59.36611813682702, 17.967381864351896 59.36612400004907, 17.96704854636568 59.3662136657772, 17.96595984741895 59.36658132980114)",true
2030,870,1867223,Lekplatsvägen,"LINESTRING (17.967627719521772 59.36615375306943, 17.967573510778397 59.3661311296859, 17.967494791704784 59.366119928324046)",true
2031,871,1867224,Lekplatsvägen,"LINESTRING (17.96829386025105 59.36673355172136, 17.968252727975397 59.36669619939032, 17.967670877262652 59.366187707709265, 17.967627719521772 59.36615375306943)",true
2032,872,1864771,Rensgatan,"LINESTRING (17.967910425148606 59.36706762809603, 17.967962944513665 59.36711138880016)",true
2033,874,1867225,Lekplatsvägen,"LINESTRING (17.968349240581514 59.3667838607634, 17.96829386025105 59.36673355172136)",true
2034,875,970594,Tulegatan,"LINESTRING (17.968466328147546 59.366889384782816, 17.968349240581514 59.3667838607634)",true
2035,879,970595,Tulegatan,"LINESTRING (17.970526269586678 59.366052040614804, 17.970696571017406 59.36616874149744)",true
2036,880,970875,Tulegatan,"LINESTRING (17.970526269586678 59.366052040614804, 17.972316465975815 59.36546078403521)",true
2037,881,1864756,Rensgatan,"LINESTRING (17.973286517952655 59.36720710278929, 17.973203712898922 59.367202369063364, 17.973025601505455 59.36719830860193, 17.972886616627346 59.36719635677786, 17.97270723083949 59.3671980490003, 17.972214789333293 59.36721655806243, 17.971857779387022 59.36724007369038)",true
2038,882,970874,Tulegatan,"LINESTRING (17.972316465975815 59.36546078403521, 17.973048090097695 59.36521914270296)",true
2039,886,1867601,Bergsgatan,"LINESTRING (17.97047335582109 59.36600721158975, 17.970526269586678 59.366052040614804)",true
2040,887,1867602,Bergsgatan,"LINESTRING (17.969807676346278 59.36544321945543, 17.97047335582109 59.36600721158975)",true
2041,889,1841360,Örsvängen,"LINESTRING (17.978159413658943 59.37535867677247, 17.978172760929784 59.37535473791825, 17.978410324188197 59.37530394919101, 17.978949054543474 59.375195372604175)",true
2042,890,1841361,Örsvängen,"LINESTRING (17.978144185055445 59.375363169907054, 17.978159413658943 59.37535867677247)",true
2043,891,1841362,Örsvängen,"LINESTRING (17.977881666197476 59.375449297602124, 17.97789271661667 59.375444588131984, 17.978021779680745 59.37539928893726, 17.978144185055445 59.375363169907054)",true
2044,892,1841363,Örsvängen,"LINESTRING (17.976057726064834 59.376528864030995, 17.976928669698022 59.37599779398457, 17.97749649100127 59.37565274973557, 17.97767427897373 59.37554761472879, 17.97777357866993 59.375495438449775, 17.977881666197476 59.375449297602124)",true
2045,893,1841503,Spelmanshöjden,"LINESTRING (17.97426872376609 59.3746752306541, 17.974242748555497 59.37463239421651)",true
2046,894,1841612,Örsvängen,"LINESTRING (17.974387402387176 59.37464483708761, 17.97426872376609 59.3746752306541)",true
2047,895,1853933,Mamsellstigen,"LINESTRING (17.974221000522242 59.37711249980338, 17.974127221739565 59.37681939706406, 17.97409625734967 59.376711795877306, 17.97408414646462 59.376651551825816, 17.974085323862994 59.37659082489628, 17.974095551742085 59.37653893135021, 17.974123486115015 59.37648814348084, 17.974152847686206 59.376452841773336, 17.97419586838929 59.37641405638743, 17.9750192276889 59.375924845395)",true
2048,896,1854030,Rissneleden,"LINESTRING (17.972067885388334 59.37652986646953, 17.97176847045028 59.37655764754981, 17.97162385754558 59.37656586838923, 17.97144046067643 59.37656817074861, 17.971185384101354 59.376566957632576, 17.970885607546343 59.37655580885843)",true
2049,897,1854031,,"LINESTRING (17.97213880142963 59.37652124063668, 17.972067885388334 59.37652986646953)",true
2050,898,1854032,Örsvängen,"LINESTRING (17.970668504450856 59.37646291749204, 17.97068504747841 59.37631772320959, 17.97070191087473 59.376108380025244, 17.970737964432317 59.37579093903869)",true
2051,899,1961934,Örsvängen,"LINESTRING (17.97293139008292 59.37494804269018, 17.9726077390414 59.37500130564769, 17.97177036882119 59.375147962181295, 17.97161176801338 59.37518118634917, 17.971504088180694 59.37520953840498, 17.971403437957235 59.37523914092857, 17.97127579814986 59.37528167826726, 17.9711410621947 59.375339311837116, 17.97102940636118 59.37539930372785, 17.970958458797888 59.375453218821455, 17.97089466645043 59.37551082577205, 17.970841058262796 59.37556910817555, 17.970804315160706 59.37562412172794, 17.9707801217129 59.37569255282443, 17.970737964432317 59.37579093903869)",true
2052,900,1961935,Örsvängen,"LINESTRING (17.97426872376609 59.3746752306541, 17.974119249960538 59.37471811627229, 17.973897423920263 59.37477329169298, 17.973673049441373 59.3748216955395, 17.973342062130055 59.374880456374285, 17.97293139008292 59.37494804269018)",true
2053,901,1841502,Spelmanshöjden,"LINESTRING (17.974242748555497 59.37463239421651, 17.9742101674645 59.374578673748026, 17.974197298232497 59.37454212497886, 17.97419006714328 59.37449214836594, 17.974180188307635 59.374049366461236)",true
2054,902,1841613,Örsvängen,"LINESTRING (17.976214659120245 59.373421271312715, 17.975968676037613 59.37370632361011, 17.975726135511763 59.37400438033817, 17.975674688707585 59.37406289412372, 17.97559996681359 59.3741427416678, 17.975518498590613 59.37420770066745, 17.975416605897998 59.3742702682729, 17.975310450964123 59.37432418974301, 17.975194819793742 59.37437989095837, 17.975074165762713 59.3744321302906, 17.974925210345983 59.374483721407984, 17.974756625523586 59.37453697339726, 17.97460710601947 59.37458856802294, 17.974387402387176 59.37464483708761)",true
2055,903,1841632,Örsvängen,"LINESTRING (17.976417178561004 59.37324825040885, 17.976287329072775 59.37333411970124, 17.976214659120245 59.373421271312715)",true
2056,904,1841662,Örsvängen,"LINESTRING (17.97712401624536 59.3730611151156, 17.976946926042075 59.37332930187039, 17.976910456804408 59.37336199894614, 17.976870184469007 59.37338385593298, 17.976810272800883 59.37339921525114, 17.976743169049524 59.373410066078996, 17.97665164698963 59.37341393524857, 17.976214659120245 59.373421271312715)",true
2057,905,1841691,Örsvängen,"LINESTRING (17.976417178561004 59.37324825040885, 17.976404623214616 59.37315424742107, 17.97645783825065 59.37307339426865)",true
2058,906,1841750,Örsvängen,"LINESTRING (17.97712401624536 59.3730611151156, 17.976852190698196 59.373100732832036, 17.976766023904965 59.373114058831376, 17.976680929268575 59.37313579810614, 17.97660080424541 59.373161000255436, 17.976523718022996 59.37319214457188, 17.976417178561004 59.37324825040885)",true
2059,907,1841690,Örsvängen,"LINESTRING (17.97645783825065 59.37307339426865, 17.97646343804368 59.37306488430112)",true
2060,908,1841689,Örsvängen,"LINESTRING (17.97646343804368 59.37306488430112, 17.97646526853871 59.37306210448208, 17.976504788653298 59.37301821324922, 17.976553987140957 59.37298449775714, 17.976626087923293 59.37295915537069, 17.976715286215196 59.372943055457824, 17.97680189332395 59.3729373664831, 17.976882783181814 59.372943184242835, 17.976953634903538 59.37295922358968, 17.97701988702412 59.3729878674181, 17.97712401624536 59.3730611151156)",true
2061,909,1841745,Örsvängen,"LINESTRING (17.97769988227034 59.373119130526725, 17.97742904713119 59.37308631793425, 17.977325692532826 59.37307050003748, 17.977218491926216 59.37306182388207, 17.97712401624536 59.3730611151156)",true
