edge_id,source,target,osm_id,highway,name,maxspeed,oneway,lanes,surface,refs,geometry,is_reverse,length_m,maxspeed_kmh,cost_s,from_cell,to_cell,lca_res
3335,2357011609,2357011637,226963486,service,,20.0,,,asphalt,"[2357011609, 2357011618, 2357011637]","LINESTRING (17.9596264 59.36430970000001, 17.9591248 59.364435300000004, 17.9580986 59.36462280000001)",true,93.43927,20.0,16.81907,612639521770569727,612639521770569727,8
3336,2462950643,2462950635,1087921741,tertiary,,50,,,asphalt,"[2462950643, 2462950649, 2462950639, 2462950635]","LINESTRING (17.9705358 59.3764983, 17.970514700000003 59.3765331, 17.9705157 59.3765647, 17.9705559 59.376606900000006)",true,12.779869,50.0,0.9201506,612639521667809279,612639521667809279,8
3337,1353610028,2343329876,60142922,residential,Fågelhundsvägen,30,,,asphalt,"[1353610028, 2343329876]","LINESTRING (17.9787076 59.3852465, 17.9779531 59.3854661)",true,49.210857,30.0,5.905303,612639521722335231,612639521665712127,6
3338,1357212258,8606206228,121183744,residential,Tritonvägen,30,,,asphalt,"[1357212258, 8606206228]","LINESTRING (17.9714737 59.356479300000004, 17.971897600000002 59.356502500000005)",true,24.162844,30.0,2.8995414,612639521078509567,612639521078509567,8
3339,1711841859,1711841899,176640881,service,,20.0,,,asphalt,"[1711841859, 1711841899]","LINESTRING (17.965075000000002 59.3635298, 17.9653534 59.363441900000005)",true,18.557714,20.0,3.3403885,612639521709752319,612639521709752319,8
3340,9586436318,1711841953,159084757,service,,20.0,,,asphalt,"[9586436318, 1711841953]","LINESTRING (17.9630686 59.3647032, 17.9631836 59.36480400000001)",true,12.964907,20.0,2.3336833,612639521709752319,612639521709752319,8
3341,3438012521,3438012522,336731232,service,,20.0,,,,"[3438012521, 3438012525, 3438012524, 3438012523, 3438012522]","LINESTRING (17.9822588 59.378389500000004, 17.9823419 59.3784524, 17.9827577 59.3784701, 17.9829535 59.37847420000001, 17.983219000000002 59.37844140000001)",true,58.6357,20.0,10.554426,612639521726529535,612639521726529535,8
3342,3705415367,3705428838,453834005,tertiary,Oljetrågsrondellen,30,,,asphalt,"[3705415367, 6204053756, 3705428838]","LINESTRING (17.9726661 59.359718400000006, 17.9726404 59.359725700000006, 17.972620600000003 59.3597382)",true,3.453676,30.0,0.4144411,612639521078509567,612639521078509567,8
3343,3821666794,3821666638,378778325,service,,20.0,,,asphalt,"[3821666794, 3821666796, 3821666799, 3821666638]","LINESTRING (17.969817900000002 59.359325500000004, 17.969904 59.3593886, 17.9699286 59.359482500000006, 17.9700023 59.35961270000001)",true,34.148075,20.0,6.146653,612639521078509567,612639521078509567,8
3344,6186030750,6186030752,172286154,service,,20.0,,,asphalt,"[6186030750, 6186030752]","LINESTRING (17.969809 59.356501900000005, 17.9696414 59.356500700000005)",true,9.499745,20.0,1.7099541,612639521078509567,612639521078509567,8
3345,7801747175,8097376857,868710130,residential,Ryttmästarvägen,5,,,paving_stones,"[7801747175, 8593526925, 8097376857]","LINESTRING (17.931828900000003 59.3754453, 17.932642 59.3753558, 17.9329571 59.375325100000005)",true,65.29214,5.0,47.010338,612639521774764031,612639521774764031,8
3346,8893541731,9873914643,961437129,service,,20.0,,,concrete,"[8893541731, 8893541732, 9873914643]","LINESTRING (17.964967400000003 59.358004400000006, 17.9647151 59.357865800000006, 17.964565 59.357783100000006)",true,33.550068,20.0,6.0390124,612639521078509567,612639521086898175,7
3347,8905383794,8905383793,962734283,service,,20.0,,,asphalt,"[8905383794, 8905383793]","LINESTRING (17.971933 59.3569882, 17.9714443 59.3569553)",true,27.937475,20.0,5.0287457,612639521078509567,612639521078509567,8
3348,13827899002,9116812334,493746717,residential,Gamla Enköpingsvägen,30,,,asphalt,"[13827899002, 9116812334]","LINESTRING (17.9495031 59.3809662, 17.9494556 59.380977200000004)",true,2.9551573,30.0,0.35461888,612639521676197887,612639521676197887,8
3349,9838740866,9838740859,1072298610,living_street,Lötsjövägen,20.0,,,,"[9838740866, 9838740863, 9838740862, 9838740861, 9838740859]","LINESTRING (17.9690331 59.3735506, 17.968922000000003 59.373586800000005, 17.968623100000002 59.3736273, 17.9681631 59.373703400000004, 17.967817500000002 59.373732000000004)",true,72.221855,20.0,12.999933,612639521705558015,612639521667809279,6
3350,9838739726,9838739722,1072296382,living_street,Skidbacken,20.0,,,,"[9838739726, 9838739722]","LINESTRING (17.9595063 59.376056500000004, 17.9597971 59.375997600000005)",true,17.726048,20.0,3.1906884,612639521667809279,612639521667809279,8
3351,10017760734,10017760733,1093761442,service,,20.0,,,,"[10017760734, 10017760733]","LINESTRING (17.9735391 59.357287400000004, 17.9734595 59.3576313)",true,38.505116,20.0,6.9309206,612639521078509567,612639521078509567,8
3352,12056156805,12056156809,156292686,residential,Friluftsvägen,30,,,asphalt,"[12056156805, 12056156809]","LINESTRING (17.976155900000002 59.36676370000001, 17.975952500000002 59.3669043)",true,19.422441,30.0,2.330693,612639521697169407,612639521697169407,8
3353,13313679135,13313679134,1491887249,service,,20.0,no,,,"[13313679135, 13672121848, 13313679134]","LINESTRING (17.9650474 59.376970400000005, 17.9651049 59.3769204, 17.965121500000002 59.376902900000005)",true,8.604613,20.0,1.5488304,612639521667809279,612639521667809279,8
3354,13810375649,13810375648,1510843394,service,,20.0,,,asphalt,"[13810375649, 13810375648]","LINESTRING (17.958796500000002 59.36434920000001, 17.95869 59.364268900000006)",true,10.776918,20.0,1.9398452,612639521770569727,612639521770569727,8
3355,423926,423934,302047507,tertiary,Ursviksvägen,40,,2,asphalt,"[423926, 1678118449, 423927, 267959033, 1678118270, 423928, 267959032, 423929, 1678118336, 423930, 1678118310, 267959031, 423931, 423932, 2462950630, 423933, 423934]","LINESTRING (17.9720327 59.3744365, 17.9720272 59.374090800000005, 17.9719315 59.373834900000006, 17.971792100000002 59.3736547, 17.9716397 59.373502, 17.971499 59.3733962, 17.971235 59.3732404, 17.970909000000002 59.373095000000006, 17.9705577 59.372969100000006, 17.9701071 59.3728642, 17.9696462 59.3727894, 17.9690888 59.372766600000006, 17.968387500000002 59.372810300000005, 17.9669879 59.373015200000005, 17.9664603 59.373029700000004, 17.9658965 59.3730126, 17.965432 59.37296070000001)",true,492.48975,40.0,44.324078,612639521707655167,612639521705558015,7
3356,103854061,103854054,11629557,unclassified,Madenvägen,50,,2,asphalt,"[103854061, 1636852890, 103854060, 1636853022, 103854059, 103854058, 1142146395, 103854057, 103854056, 459667643, 103854055, 103854054]","LINESTRING (17.9415167 59.3802067, 17.9412448 59.380211100000004, 17.940930400000003 59.380214200000005, 17.940677100000002 59.3802255, 17.9404372 59.3802625, 17.9402171 59.3803215, 17.9400589 59.380394100000004, 17.939921700000003 59.3804912, 17.9398355 59.380579600000004, 17.9397665 59.3806835, 17.9397016 59.3808123, 17.939674500000002 59.3808511)",true,143.7994,50.0,10.353557,612639521737015295,612639521737015295,8
3357,10886177011,1606597236,1163603746,unclassified,Madenvägen,50,,2,asphalt,"[10886177011, 103854064, 1606597236]","LINESTRING (17.950846300000002 59.378798800000006, 17.9507581 59.3788089, 17.9499806 59.378941000000005)",true,51.541542,50.0,3.710991,612639521676197887,612639521676197887,8
3358,587669169,103885447,301972159,tertiary,Rissneleden,40,,,asphalt,"[587669169, 103885463, 1420895766, 103885461, 103885460, 103885459, 103885458, 103885457, 661138858, 103885456, 103885455, 103885454, 103885453, 103885452, 103885451, 103885450, 1612928901, 103885449, 103885448, 103885447]","LINESTRING (17.9463596 59.37826510000001, 17.9468782 59.3781278, 17.9474428 59.37801150000001, 17.9478867 59.3779449, 17.948376500000002 59.37788690000001, 17.9489065 59.3778354, 17.949378600000003 59.3777595, 17.9497943 59.37765580000001, 17.9500689 59.37756400000001, 17.9502516 59.377479400000006, 17.950540200000002 59.37732140000001, 17.9507765 59.3771685, 17.951135400000002 59.3769555, 17.951569600000003 59.3767532, 17.951990000000002 59.376599500000005, 17.9524709 59.376473100000005, 17.952907 59.3763999, 17.9533989 59.3763567, 17.9539592 59.3763519, 17.9545895 59.376400100000005)",true,531.96045,40.0,47.87644,612639521676197887,612639521676197887,8
3359,738086095,103887284,42659192,residential,Örsvängen,40,,2,asphalt,"[738086095, 103887285, 103887284]","LINESTRING (17.972697800000002 59.374988200000004, 17.9719905 59.3751016, 17.9715379 59.375208)",true,70.23759,40.0,6.3213825,612639521707655167,612639521707655167,8
3360,103887316,1676583018,1206969902,service,,20.0,,,,"[103887316, 1676583018]","LINESTRING (17.976077500000002 59.3765014, 17.9762345 59.376580700000005)",true,12.523364,20.0,2.2542055,612639521707655167,612639521707655167,8
3361,105412828,539165115,1184586159,unclassified,Ursviksvägen,30,,,asphalt,"[105412828, 539165115]","LINESTRING (17.9657042 59.381809700000005, 17.9655816 59.3818318)",true,7.3652754,30.0,0.88383305,612639521663614975,612639521663614975,8
3362,105419603,105419312,1184449839,residential,Frejavägen,30,,,asphalt,"[105419603, 105419312]","LINESTRING (17.961682500000002 59.381131100000005, 17.960073400000002 59.380969400000005)",true,92.88737,30.0,11.146483,612639521663614975,612639521663614975,8
3363,263774432,234628478,1178181419,residential,Alms väg,30,,,asphalt,"[263774432, 10086486332, 234628478]","LINESTRING (17.953043400000002 59.372275900000005, 17.9523422 59.372232800000006, 17.951562900000003 59.3721893)",true,84.4214,30.0,10.1305685,612639521766375423,612639521766375423,8
3364,1906492870,254487867,841795926,service,,20.0,,2,compacted,"[1906492870, 254487867]","LINESTRING (17.963899100000003 59.398247600000005, 17.9638506 59.3981276)",true,13.622893,20.0,2.4521208,612639521688780799,612639521688780799,8
3365,1017320805,263766845,146215715,residential,Eliegatan,30,,,asphalt,"[1017320805, 10086453793, 1697498859, 263766845]","LINESTRING (17.9618195 59.367859200000005, 17.9611811 59.3680615, 17.9603606 59.368321400000006, 17.9602521 59.3683558)",true,104.57108,30.0,12.54853,612639521705558015,612639521705558015,8
3366,274909475,12056156813,156292686,residential,Friluftsvägen,30,,,asphalt,"[274909475, 12056156813]","LINESTRING (17.9755746 59.36716560000001, 17.9755483 59.3671957)",true,3.6636834,30.0,0.43964198,612639521697169407,612639521697169407,8
3367,276130941,56542950,297148063,tertiary,Landsvägen,40,,,asphalt,"[276130941, 56542950]","LINESTRING (17.975755200000002 59.3567851, 17.9756807 59.3568195)",true,5.697291,40.0,0.51275617,612639521078509567,612639521078509567,8
3368,7917981359,276130941,25341566,residential,Röntgenvägen,30.0,,,asphalt,"[7917981359, 7917981358, 276130942, 11695010708, 7700346252, 8791863726, 8791863727, 6603470826, 276130941]","LINESTRING (17.9785182 59.3565046, 17.9771256 59.357096600000006, 17.976663300000002 59.3573068, 17.976606 59.3572737, 17.9764707 59.357191300000004, 17.976113100000003 59.356988300000005, 17.9760923 59.3569765, 17.9759129 59.356874600000005, 17.975755200000002 59.3567851)",true,215.4407,30.0,25.852884,612639521078509567,612639521078509567,8
3369,10197174540,280775766,172141479,residential,Starrbäcksgatan,30,,,asphalt,"[10197174540, 280775766]","LINESTRING (17.9637011 59.367530900000006, 17.9634576 59.36734010000001)",true,25.307089,30.0,3.0368507,612639521705558015,612639521705558015,8
3370,280776415,10188759306,158669294,residential,Vegagatan,30,,,asphalt,"[280776415, 11162565893, 10188759306]","LINESTRING (17.961576700000002 59.3659917, 17.961737900000003 59.365940900000005, 17.9621535 59.365810100000004)",true,38.41651,30.0,4.6099815,612639521770569727,612639521770569727,8
3371,10196396519,280776484,25746884,residential,Svalgränd,30,,,asphalt,"[10196396519, 1697498881, 280776484]","LINESTRING (17.9593677 59.365803500000005, 17.958863 59.365965, 17.9587927 59.3659868)",true,38.43012,30.0,4.611614,612639521770569727,612639521770569727,8
3372,56542932,269742808,43471641,residential,Humblegatan,30,,,asphalt,"[56542932, 4157876198, 10311400900, 269742808]","LINESTRING (17.9653226 59.3612971, 17.965382700000003 59.3612413, 17.9657378 59.3608868, 17.965868500000003 59.3607802)",true,65.312805,30.0,7.8375363,612639521709752319,612639521709752319,8
3373,10864485396,103885444,12834633,residential,Skidbacken,30,,,asphalt,"[10864485396, 103885444]","LINESTRING (17.9565218 59.3765714, 17.955866800000003 59.376862900000006)",true,49.26517,30.0,5.911821,612639521667809279,612639521667809279,8
3374,539181850,117210734,24239897,unclassified,Milstensvägen,30,,,asphalt,"[539181850, 117210734]","LINESTRING (17.9552601 59.3839563, 17.955564900000002 59.3843668)",true,48.80002,30.0,5.856002,612639521663614975,612639521663614975,8
3375,267952881,280776484,25746761,tertiary,Ursviksvägen,40,,2,asphalt,"[267952881, 1316890543, 280776484]","LINESTRING (17.9593425 59.3666953, 17.9592588 59.3665643, 17.9587927 59.3659868)",true,84.75249,40.0,7.6277237,612639521770569727,612639521770569727,8
3376,280777198,8248062006,25746884,residential,Svalgränd,30,,,asphalt,"[280777198, 8248062006]","LINESTRING (17.9607749 59.3653532, 17.9602495 59.365521300000005)",true,35.15119,30.0,4.218143,612639521770569727,612639521770569727,8
3377,280778277,1696502596,24651227,residential,Esplanaden,30,,2,asphalt,"[280778277, 1845062893, 1696502596]","LINESTRING (17.966639 59.363666800000004, 17.966538200000002 59.36358070000001, 17.966193800000003 59.3632866)",true,49.23083,30.0,5.9077,612639521709752319,612639521709752319,8
3378,333658986,280784411,42659190,residential,Sturegatan,30,,,asphalt,"[333658986, 11177370961, 280784411]","LINESTRING (17.9739291 59.361327300000006, 17.972937100000003 59.361635500000006, 17.9727375 59.361697500000005)",true,79.08265,30.0,9.489919,612639521709752319,612639521709752319,8
3379,1017320793,280785076,146215711,residential,Vintergatan,30,,,asphalt,"[1017320793, 280785345, 280785076]","LINESTRING (17.979115 59.3618242, 17.9791695 59.361895000000004, 17.9791135 59.362042200000005)",true,25.129358,30.0,3.0155232,612639521701363711,612639521701363711,8
3380,304089437,10217164336,146215716,residential,Kyrkogatan,30,no,,asphalt,"[304089437, 10057311022, 10057311024, 10057311019, 10057311018, 304089441, 10217164336]","LINESTRING (17.9719671 59.364915, 17.971838400000003 59.3649016, 17.9717808 59.364889700000006, 17.9717166 59.3648765, 17.9716276 59.364831900000006, 17.971536500000003 59.36477300000001, 17.971505500000003 59.364748500000005)",true,33.54068,30.0,4.024882,612639521709752319,612639521709752319,8
3381,310084642,459614180,121963742,residential,Kanalstigen,30,,,asphalt,"[310084642, 310084641, 459614180]","LINESTRING (17.954468900000002 59.368183300000005, 17.9557863 59.3681089, 17.9559436 59.368096800000004)",true,84.10873,30.0,10.093047,612639521770569727,612639521770569727,8
3382,459614262,459614197,121963743,residential,Hästhagsgatan,30,,,asphalt,"[459614262, 310085264, 459614197]","LINESTRING (17.9564729 59.36661530000001, 17.9560301 59.366870000000006, 17.9554633 59.3672623)",true,92.00323,30.0,11.040387,612639521770569727,612639521770569727,8
3383,587669117,587669102,46100881,residential,Mjölnerbacken,30,,,asphalt,"[587669117, 587669116, 587669115, 587669114, 587669113, 587669112, 587669111, 310086713, 4742039873, 587669102]","LINESTRING (17.9349992 59.3788592, 17.934717900000003 59.37881230000001, 17.9344199 59.3787743, 17.9340684 59.378756700000004, 17.9337725 59.37871620000001, 17.9335506 59.378642500000005, 17.9332073 59.3785114, 17.9329824 59.378457700000006, 17.932864300000002 59.3784502, 17.932748800000002 59.3784628)",true,138.32608,30.0,16.599129,612639521737015295,612639521737015295,8
3384,443413840,1688168281,277338563,tertiary,Tulegatan,40,,,asphalt,"[443413840, 443408933, 6794720654, 443408932, 1688168281]","LINESTRING (17.9660267 59.3675082, 17.9659547 59.3675178, 17.9658883 59.3675341, 17.9658434 59.36755050000001, 17.9658091 59.367578800000004)",true,15.22106,40.0,1.3698955,612639521705558015,612639521705558015,8
3385,1697890098,1697890110,146215703,tertiary,,40,,1,asphalt,"[1697890098, 1594886505, 1697890071, 443408943, 1697890110]","LINESTRING (17.9733518 59.3651373, 17.9732631 59.3651448, 17.9731731 59.365164400000005, 17.973096700000003 59.3651964, 17.973056200000002 59.3652255)",true,20.210741,40.0,1.8189666,612639521709752319,612639521709752319,8
3386,1687071182,445618610,1198125164,residential,Ateljévägen,30.0,,,asphalt,"[1687071182, 1687109956, 1687109854, 1687110059, 13329229610, 445618610]","LINESTRING (17.978640000000002 59.369213300000006, 17.9781294 59.3692794, 17.977893400000003 59.369364100000006, 17.9775071 59.369427, 17.9770429 59.369446700000005, 17.976824800000003 59.36945600000001)",true,107.96631,30.0,12.955957,612639521697169407,612639521697169407,8
3387,539165236,539165190,43039152,residential,Egnahemsvägen,30,,,,"[539165236, 539165232, 539165226, 539165219, 539165215, 539165214, 539165208, 539165198, 539165190]","LINESTRING (17.9664647 59.3827476, 17.9666879 59.382634, 17.966868100000003 59.38255530000001, 17.9669625 59.3824941, 17.967014000000002 59.382446, 17.967014000000002 59.3824023, 17.9669454 59.382341100000005, 17.9665334 59.3821706, 17.966378900000002 59.38204820000001)",true,104.99859,30.0,12.599831,612639521663614975,612639521663614975,8
